상호,제품군,대분류,질의 내용,답변,답변퀄리티
케이스플리즈,폰케이스,배송,금요일에 시켯는데 너무 안오네요?,"안녕하세요 고객님 caseplz 담당자 박준현입니다.저희 제품을 믿고 구입하여 주셨으나, 만족드리지 못한 점 사과드립니다. 송장 확인 결과 현재 청주우체국에 고객님의 제품이 있는 것으로 확인됩니다. 우체국과 연락 후 고객님께 빠르게 다시 안내 드리겠습니다. 배송 지연으로 불편함을 드려 다시 한번 사과드립니다. 추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,"휴대폰 케이스랑 회면보호 필름 주문해서 받았는데요, 화면 보호 필름이 아이폰 13미니랑 안맞네요. 상품포장지 겉의 모양과 실물이 다릅니다. 아무 생각없이 개봉해서 액정필름 붙이려고 보니 상단 구멍이 엉뚱한데 뚫려있고 필름이 스피커를 가리네요. 
분명히 필름 포장지에는 아이폰 13미니라고 써있는데 어쩌죠?","안녕하세요 고객님 caseplz 담당자 박준현입니다.저희 제품을 믿고 구입하여 주셨으나, 만족드리지 못한 점 사과드립니다. 번거로우시겠지만, 받으신 제품을 고객님의 휴대폰과 같이 사진을 찍어서 문제가 있는 부분을 네이버 톡톡으로 보내주시면 확인 후 빠른 처리를 도와드리겠습니다. 제품 사용에 불편함을 드려 정말 죄송합니다.  추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,13미니 재입고 언제 되나용?,안녕하세요 고객님 caseplz 담당자 박준현입니다.저희 제품에 관심을 가져주셔서 감사합니다. 문의 주신 딱따구리 에어 13미니 제품은 2~3주 후 입고 예정인 제품입니다. 연락처를 네이버 톡톡으로 남겨주시면 입고 안내 문자를 보내드리겠습니다. 항상 만족을 드릴 수 있는 제품으로 보답드리겠습니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.,긍정
케이스플리즈,폰케이스,제품관련,아이폰14프로 위쪽 카메라홀 뚫려있나요?,안녕하세요 고객님 caseplz 담당자 박준현입니다.저희 제품에 관심을 가져주셔서 감사합니다. 문의 주신 슥샥쇽 지문방지 필름 아이폰 14프로 모델은 전면부 위쪽 카메라 홀 부분이 뚫려있는 제품입니다. 제품 구매에 참고가 되셨기를 바랍니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.,긍정
케이스플리즈,폰케이스,제품관련,"1. 재구매 하려는데 저번에 샀을 땐 +2000해서 렌즈일체형이라고 있었는데 없어졌네용 리뷰 사진 봤을 때 렌즈 알 부분 뚫려있는건지 막혀있는건지 헷갈려서요ㅠ 막혀있는 건 없나요??
2. 슥샥쇽필름이 6900 사생활 필름이 8900이던데 사생활이 슥샥쇽 제품설명에 강화기능+사생활 보호인가요 아니면 더 약한 기능에 사생활 보호인가요??","안녕하세요 고객님 caseplz 담당자 박준현입니다.저희 제품에 관심을 가져주셔서 감사합니다. 1번 2번 순서대로 질문에 답변을 도와드리겠습니다.1. 문의 주신 딱따구리 프로 변색 없는 하드케이스는 렌즈 알 부분이 ""뚫려있는"" 제품입니다. 네이버 톡톡으로 연락처를 남겨주시면 일체형 제품의 입고 안내 문자를 보내드리겠습니다.2. 슥샥쇽 지문방지 강화필름은 세라믹 소재로 된 깨지지 않는 지문방지 특화 제품이며, 파리슬라이딩 사생활 보호 강화유리 필름은 더욱 두꺼워진 강화유리 필름에 사생활 보호기능이 있는 제품으로 두 제품은 사용 방향이 다른 제품입니다. 고객님의 사용성에 맞추어 제품을 구매해 주시면 좋으실 것 같습니다. 항상 고객님께 만족을 드릴 수 있는 제품으로 보답드리겠습니다. 추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,"기본강화유리만 구입할수 있을까요?
 추가구매에서 바보같이 15프로 샀어야 하는데 
 15 프로멕스 구입해버려서요ㅠㅠ
사생활보호 필름은 제대로 했는데 기본 강화유리를 잘못 주문 해서요...",안녕하세요 고객님 caseplz 담당자 박준현입니다.저희 제품을 믿고 구매해 주셔서 감사합니다. 네이버 톡톡으로 연락처를 남겨주시면 아이폰 15시리즈 기본강화유리 제품이 판매 개시 업데이트가 되면 고객님께 안내 문자를 보내드리겠습니다.항상 만족을 드릴 수 있는 제품으로 보답드리겠습니다. 추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.,긍정
케이스플리즈,폰케이스,제품관련,"케이스 너무 잘쓰고있어서 하나 더 사려고하는데요. 
혹시 아이폰13미니가 12미니 케이스 써도될까요??
아이폰 13미니가 품절이여서 질문남깁니다.",안녕하세요 고객님 caseplz 담당자 박준현입니다.저희 제품을 만족하시면서 사용해 주셔서 정말 감사합니다. 문의 주신 딱따구리 에어 12미니와 13미니 제품은 호환이 되지 않습니다. 톡톡으로 연락처를 남겨 주시면 제품 입고 안내 문자를 보내드리겠습니다.항상 만족을 드릴 수 있는 제품으로 보답드리겠습니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡  / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.,긍정
케이스플리즈,폰케이스,제품관련,필름 안에 지문같이 묻어 있어서 사용못합니다.,"안녕하세요 고객님, caseplz 담당자 정채은입니다.저희 제품을 믿고 구입하여 주셨는데, 불편을 드려 죄송합니다.문의 주신 카카오톡으로 빠르게 처리 도와드리겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,15 언제입고대나요,"안녕하세요 고객님, caseplz 담당자 정채은입니다.오늘~내일 입고 예정입니다. 네이버 톡톡으로 번호 남겨주시면 입고 후 안내 문자 발송 도와드리겠습니다.저희 제품을 찾아주셔서 감사합니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,어이폰15 언제 재입고 되나요,"안녕하세요 고객님, caseplz 담당자 정채은입니다.오늘~내일 입고 예정입니다. 네이버 톡톡으로 번호 남겨주시면 입고 후 안내 문자 발송 도와드리겠습니다.저희 제품을 찾아주셔서 감사합니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,카메라 보호 되나요,"안녕하세요 고객님, caseplz 담당자 정채은입니다.문의 주신 제품은 렌즈 구멍을 제외한 카메라 섬 부위를 케이스가 덮어 주는 제품으로 시중의 케이스보다 카메라 보호 기능이 뛰어난 제품입니다.쇼핑에 도움이 되셨기를 바랍니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,"볂색, 기스 없나요","안녕하세요 고객님, caseplz 담당자 정채은입니다.해당 제품은 옆면까지 모두 동일하게 폴리카보네이트 소재로 제작된 하드케이스로 변색 없는 투명함이 특징인 제품입니다. 다만 하드 케이스의 소재 특성상 젤리 케이스보다 기스에 약할 수 있습니다.평소 케이스가 변색되는 것이 고민이셨다면 실 사용 시 더욱 만족하실 수 있으실 것 같습니다. 오늘도 좋은 하루 보내시길 바랍니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,케이스를 빼는 방법이 있을까요?? 잘 안빠져요,"안녕하세요 고객님, caseplz 담당자 정채은입니다.생폰 컨셉의 하드 케이스라 일반 젤리 케이스만큼 신축성이 있는 소재가 아니라, 탈부착 시 어려움을 겪으신 것 같습니다.착용 시에는 위 -> 아래 순서로 끼워주시고, 탈착 시에는 반대로 아래 ->  위 순서로 빼내어 주시면 됩니다. 아래 모서리 부분의 양쪽 홈이 있는 부위부터 조심스럽게 밀어내는 식으로 벗겨내시는 것을 추천 드립니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,"액션버튼도 가려지나요?
그리고 다른 버튼부분 가려지는지 궁금합니다","안녕하세요 고객님, caseplz 담당자 정채은입니다.문의 주신 제품의 15라인의 경우 액션 버튼은 뚫려 있으며, 그 외 다른 버튼부는 모두 케이스로 덮여 있도록 디자인 되었습니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,필름옵션중에 기본강화유리필름이랑 쨍하고선명한강화유리필름의 차이가 뭔가용..?,"안녕하세요 고객님, caseplz 담당자 정채은입니다.기본형 강화 유리는 시중의 일반적인 제품으로 생각하여 주시면 되며, 고선명 강화 유리는 약 0.35mm로 터치감을 저해하지 않는 범위 내에서 일반 강화 유리 필름보다 미세하게 두께감 있게 제작된 필름입니다.또한 쨍하고 더욱 선명한을 위한 코팅으로 화면을 더욱 생생하게 감상하실 수 있는 제품이니 참고 부탁드립니다. 쇼핑에 도움이 되셨기를 바랍니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,안녕하세요. 아이폰 XR 안나오나요?,"안녕하세요 고객님, caseplz 담당자 정채은입니다.해당 제품 오늘 입고 예정입니다. 네이버 톡톡으로 번호 남겨주시면 업데이트 후 안내 문자 발송 도와드리겠습니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,카메라 덮는 렌즈가 포함 되었나요?,"안녕하세요 고객님, caseplz 담당자 정채은입니다.문의 주신 딱따구리 프로 케이스는 렌즈는 개별 타공 되고, 그 외카메라섬 부위는 완전히 감싸주는 디자인으로일반 케이스보다 카메라 보호 기능이 뛰어난 제품입니다. 쇼핑에 도움이 되셨기를 바랍니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락주시면 항상 최선을 다하여 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
