상호,제품군,대분류,질의 내용,답변,답변퀄리티
닥터자르트,화장품,제품관련,제품 겉에 초록색 칠이 계속 벗겨져서 손에 묻어요..제품은 좋아서 너무 잘 쓰고 있어서요ㅠ 이런 튜브형 말고 플라스틱 원통 버전도 만들어주시면 안 될까요?," 닥터자르트 시카페어 인텐시브 수딩 리페어 크림을 이용해주셔서 감사드립니다.아쉽게도 현재 사용하시는 제품은 단지형 용기로 출시 계획은 없으나,고객님의 소중한 의견은 유관부서로 전달하여 제품 운영에 참고하겠습니다.또한, 단지형 용기에 담겨있는 ""시카페어 인텐시브 수딩 리페어 젤 크림""도 운영중이니,많은 관심 부탁드립니다 고객님.건강하고 행복한 하루 보내세요.감사합니다.",긍정
닥터자르트,화장품,제품관련,안녕하세요. 전애 미량의 비에이치티가 들어 있다고 답변 받았었고 앞으로 뺄 계획이라고 하셨는데 혹시 지금도 들어 있나요?," 세라마이딘 핸드크림에 대한 관심 감사드립니다 고객님.'비에이치티' 성분 함유 여부를 다시 문의하였으며, 해당 성분은 미량 포함된 것으로 확인하였습니다.제품 이용에 참고 부탁드리겠습니다.감사합니다.",긍정
닥터자르트,화장품,제품관련,안녕하세용 이거 폼클렌징 맞나용?," 시카페어 포밍 클렌저는 클렌징폼이 맞습니다.^^외부활동으로 인해 피부 표면에 들러붙는 먼지, 미세먼지 등의 노폐물과동시에 불필요한 각질까지 부드럽게 세정해주는 제품입니다.많은 관심과 이용 부탁 드립니다. 감사합니다.",긍정
닥터자르트,화장품,제품관련,재입고 언제되나요,세라마이딘 립페어에 대한 관심 감사드립니다.아쉽게도 준비된 재고가 모두 소진되어 재입고는 어려울 것 같습니다 고객님.세라마이딘 립페어는 12월 재입고 예정입니다.감사합니다.,긍정
닥터자르트,화장품,제품관련,코 위 블랙헤드  제거에도 효과있나요?," 티트리먼트 수딩 수팟은 고민 부위를 빠르게 진정시켜 주는 스팟 에센스로,블랙헤드 제거를 원하신다면 전용 클렌징 제품 사용을 추천드립니다.칼라민 파우더가 염증 부위를 진정시켜 주고, 유황성분이 여드름을 재발하지 않게 도와주어, 특히 고름이 형성되지 않고, 만지면 아픈 구진 단계와 노란 농이 올라온 농포 단계에서 사용할 경우, 더욱 효과가 좋으니 이용에 참고 부탁드리겠습니다.앞으로도 닥터자르트에 많은 관심과 이용 부탁 드립니다. 감사합니다.",긍정
닥터자르트,화장품,배송,크림미스트와 비비크림 같이주문했는데 반품하면 배송비 각각 차감되나요?," 구매하신 2개 옵션 중 1개 옵션에 대해 반품을 원하신다면 부분 반품 신청이 가능하며,부분 반품 배송비 3,000원이 부과됩니다.주문하신 2개 옵션을 모두 반품 신청하시면, 왕복배송비 6,000원이 부과됩니다.이용에 참고 부탁드리며, 네이버 [pay 결제내역]에서 반품신청 부탁드립니다.감사합니다.^^",긍정
닥터자르트,화장품,행사,"현재 사은품 구성은 어떻게
되는건가요?","""시카페어 인텐시브 수딩 리페어 크림""에 대한 관심 감사합니다.네이버 공식 판매처에서는 ""시카페어 인텐시브 수딩 리페어 크림"" 구매 시,시카페어 인텐시브 수딩 리페어 크림 7ml X2개를 증정해드리고 있습니다.참고하셔서 구매 부탁드립니다. ^^오늘도 건강하고 행복한 하루 보내시기 바랍니다.감사합니다",긍정
닥터자르트,화장품,제품관련,"그냥 바르고 자도 되는
스킨케어 제품인건가요????"," 시카페어 타이거 그래스 컬러 코렉팅 트리트먼트는자외선 차단과 피부 톤 보정 효과를 가지고 있는 메이크업 제품입니다.낮동안 사용하시고 클린징 워터, 오일, 밤 등으로 내용물을 제거한 뒤,클렌징 폼을 이용해 이중 세안 해주실 것을 권장드립니다.앞으로도 닥터자르트에 많은 관심과 이용 부탁 드립니다. 감사합니다.",긍정
닥터자르트,화장품,제품관련,안녕하세요 눈가 입가에 도포해도 괜찮나요?,"""시카페어 슬리페어 인텐시브 수딩 리페어 마스크""에 대한 관심 감사합니다.해당 제품은 여타의 기초케어 제품과 동일하게 예민한 눈 주위는 피해서 사용해주시기 바랍니다.저녁 세안 후, 스킨케어 마지막 단계에서 얼굴 전체 피부에 적당량을 덜어, 부드럽게 펴 발라줍니다. 리브 온(Leave-on) 제품이므로, 씻어낼 필요 없이 그대로 수면을 취하고 다음 날 아침에 세안하면 촉촉해진 피부를 경험할 수 있습니다.^^오늘도 건강하고 행복한 하루 보내세요.감사합니다.",긍정
닥터자르트,화장품,의견,닥터자르트 개발팀?잘쓰던 비비크림 왜 리뉴얼 했나요? 다른분들도 너무 아쉬워 하시던데 제발 옛날 비비크림으로 돌아와 주세요 수분이랑 유분이 분리돼서 겉돌고 크레파스 살색입니다 그전거는 착붙고 시간지나면 피부색이랑 어우러지면서 피부좋다는 소리만 듣고 살았는데 잘쓰던 비비 리뉴얼되고 비비크림 유목민 돼버렸네요 소비자들 의견 좀 찾아 보시길,"고객님의 소중한 의견에 진심으로 감사합니다.리뉴얼 제품에 대한 아쉬운 마음에 작성해주신 것 같습니다. 작성해주신 고객님의 의견은향후 제품 운영에 참고할 수 있도록 유관부서에 꼭 내용 전달하겠습니다.앞으로도 닥터자르트 브랜드가 발전할 수 있도록 부족한 점이 있다면, 좋은 의견 언제든지 부탁드리며,향후에는 보다 만족스러운 제품으로 다시 한번 고객님을 만나 뵐 수 있도록 노력하겠습니다.감사합니다.",긍정
닥터자르트,화장품,행사,15m도 같이 주나요,"""시카페어 타이거 그래스 컬러 코렉팅 트리트먼트""에 대한 관심 감사합니다.네이버 공식 판매처에서는 현재  ""시카페어 타이거 그래스 컬러 코렉팅 트리트먼트 50ml""를 구매할 경우,  동일 제품 15ml 용량을 추가 증정해드리고 있습니다.^^참고하여 이용 부탁 드립니다. 오늘도 건강하고 행복한 하루 보내세요.^^감사합니다.",긍정
닥터자르트,화장품,제품관련,실버라벨은 이제 이거하나남은건가요?," 실버라벨 비비는 '리쥬비네이팅 뷰티밤'만 운영이 되었으며,'포어비비(디스어포어 뷰티밤)'과 '블랙비비(너리싱 뷰티밤)'은 단종되었습니다.스킨케어와 메이크업의 효능을 모두 겸비한 겉보속촉의 하이드브리드 비비크림""베리어 뷰티 밤""도 운영중이오니, 많은 관심 부탁드립니다.^^바로가기 > https://brand.naver.com/drjart/products/7020138350오늘도 건강한 하루 보내세요. 감사합니다.",긍정
닥터자르트,화장품,제품관련,재입고 예정 없나요?, 문의하신 세라마이딘 핸드크림 100ml은 재입고 완료되어지금 바로 구매 가능합니다 고객님.^^앞으로도 닥터자르트에 많은 관심과 이용 부탁 드립니다. 감사합니다.,긍정
닥터자르트,화장품,제품관련,리뉴얼전 처럼 대용량은 안나올까요?,"어 인텐시브 수딩 리페어 세럼""에 대한 관심 감사합니다.해당 제품은 아쉽게도 30ml만 판매되고 있으며,아쉽게도 대용량 판매 계획이 없습니다.시카페어 인텐시브 수딩 리페어 세럼 대용량 출시 및 판매에 대한 고객님의 의견은 유관부서에 전달하여 향후 제품 운영 시, 반영할 수 있도록 하겠습니다.오늘도 건강하고 행복한 하루 보내시기 바랍니다.감사합니다.",긍정
닥터자르트,화장품,제품관련,성분 알려주세요.,"""베리어 뷰티밤""에 대한 관심 감사합니다.전성분은 제품의 상세페이지 하단의 ""상품정보 제공고시-[화장품법]에 따라 기재 표시하여야 하는 모든성분""에자세히 기재되어 있습니다.^^확인 부탁 드립니다.오늘도 건강하고 행복한 하루 보내시기 바랍니다.감사합니다.",긍정
닥터자르트,화장품,제품관련,시카젤크림이랑 같이 사용해도 되나요? 된다면 순서 알려주세요," 문의하신 '세라마이딘 스킨 베리어 모이스처라이징 크림'과 '시카페어 인텐시브 수딩 리페어 젤 크림'은모두 기초케어 크림에 해당하며, 일반적으로 두 제품 중 1개를 선택하여 이용을 권장드립니다.다만, 피부가 많이 건조하여 깊은 보습을 위해 크림 2개를 함께 사용하길 원하신다면,시카페어 인텐시브 수딩 리페어 젤 크림을 피부에 얇게 도포하여 피부에 흡수시킨 뒤에,세라마이딘 스킨 베리어 모이스처라이징 크림을 소량씩 덧발라서 이용하시길 추천드리겠습니다. 앞으로도 닥터자르트에 많은 관심과 이용 부탁 드립니다. 감사합니다.",긍정
닥터자르트,화장품,제품관련,1호와 2호의 전성분이 같은가요?," 더메이크업 리쥬비네이팅 뷰티밤에 대한 관심 감사드립니다.문의하신 제품의 1호 라이트와 2호 미디엄의 색상의 차이가 있으며,사용감은 동일하여 전성분은 거의 유사합니다 고객님.전성분은 상품정보 제공고시의  ｢화장품법｣에 따라 기재 표시하여야 하는 모든성분을 참고 부탁드립니다.앞으로도 닥터자르트에 많은 관심과 이용 부탁 드립니다. 감사합니다.",긍정
닥터자르트,화장품,제품관련,"라이트.미디엄차이궁금합니다
라이트가기존단일색상정도이고 미디엄은더어두운차이인가요?","""더메이크업 리쥬비네이팅 뷰티밤""을 이용해주셔서 감사드립니다.기존에 단일 색상으로 이용하셨다면, ""01 Light"" 이 맞으며,조금 더 어두운 톤 커버를 원하실 경우 ""02 Medium""을 추천드립니다.""01 Light""는 평소 18~21호를 사용하시는 분들께 추천 드리고 있으며, 22호 이상 사용하시는 고객님께는 ""02 Medium"" 색상을 추천 드리고 있습니다.다만, 개인 피부에 따라 표현되는 색상에는 차이가 있을 수 있으므로,가까운 올리브영 오프라인 매장에 방문하시어 제품 테스트 후 이용해보시면더욱 만족스럽게 이용하실 수 있습니다^^오늘도 건강하고 행복한 하루 보내시기 바랍니다.감사합니다",긍정
닥터자르트,화장품,행사,썸네일에 있는 작은 사이즈의 제품 두개도 포함된 상품인가요?," ""세라마이딘 스킨 베리어 모이스처라이징 크림""에 관심 가져주셔서 감사드립니다.네이버 공식 스토어에서 ""세라마이딘 스킨 베리어 모이스처라이징 크림 50ml"" 을 구매하시면동일한 상품의 7ml 용량 2개가 사은품으로 증정됩니다.""세라마이딘 스킨 베리어 모이스처라이징 크림""은 수분이 날아가지 않도록 보호해주는 고보습 크림 제품으로빠르게 흡수되며, 밀착력이 높고 끈적임과 잔여감이 없어 모든 피부 타입과 특히 환절기로 건조함을 느끼실 때 사용하기 좋습니다.답변이 도움되었기를 바라며,오늘도 건강하고 행복한 하루 보내시기 바랍니다.감사합니다.",긍정
닥터자르트,화장품,제품관련,"기존의 시카페어 세럼에서 리뉴얼 된 건가요?? 성분, 용기 이외에 바뀐게 있을까요? 가격이 더 비싸졌을까요?","""시카페어 인텐시브 수딩 리페어 세럼""에 대한 관심에 감사드립니다.""시카페어 세럼""이, ""시카페어 인텐시브 수딩 리페어 세럼""으로 리뉴얼 되었습니다.리뉴얼 되면서 업그레이드 된 시카 콤플렉스와 새롭게 더해진 R-프로텍터, 알란토인 성분이 추가되어예민해진 피부의 진정과 장벽 강화와 함께 제형의 변화가 있습니다.기존 시카페어 세럼은 약간의 점도가 느껴지는 시럽과 유사한 제형이었다면, 리뉴얼 된 제품은 빠르게 흡수되는 앰플 제형으로,여러번 레이어링 해도 번들거림이나 잔여감이 없어 사계절 내내모든 피부 타입에 진정과 수분 케어용으로 사용이 가능하도록 업그레이드 되었습니다.성분 업그레이드, 용기 변경 등의 사유로 리뉴얼 되면서 소비자가 47,000원에서 48,000원으로 가격이 인상된 점 참고 부탁드립니다.기존 ""시카페어 세럼""을 만족하여 사용하셨다면 리뉴얼 된 ""시카페어 인텐시브 수딩 리페어 세럼""도 많은 관심과 이용 부탁드립니다.오늘도 건강하고 즐거운 하루 보내세요.감사합니다.",긍정
닥터자르트,화장품,제품관련,성분 중에 색소가 있던데 색소가 들어간 이유가 뭔가요ㅠ,"""시카페어 인텐시브 수딩 리페어 세럼""제품에 관심가져 주셔서 감사드리며,색소 첨가로 인한 제품 사용에 있어 안전성이 염려되어 문의주신 것 같습니다.문의주신 제품은 안정감 있는 성상을 구현하기 위하여 극미량의 색소가 사용되었으며 식품의약품안전처에 고시된 식품 및 화장품에 사용이 가능한 안전한 성분이오니,안심하시고 이용 부탁드리겠습니다.""시카페어 인텐시브 수딩 리페어 세럼""은 자극 받은 피부의 진정과 장벽 강화를 돋는 급속 진정 세럼입니다.민감해진 피부 보호와 피부 장벽케어를 통해 피부 환경이 개선을 경험해 보세요.오늘도 건강하고 즐거운 하루 보내세요.감사합니다.",긍정
